booklink-href,name.1,image-src,author,rating,no of ratings,genre1,genre2,genre3,genre4,genre5,genre6
https://www.goodreads.com/book/show/2508164.Ghostgirl,Ghostgirl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442759570l/2508164._SY475_.jpg,Tonya Hurley,3.29,17100,Young Adult,Fantasy,"Fantasy 
Paranormal","Paranormal 
Ghosts",,
https://www.goodreads.com/book/show/23197837-the-belles,The Belles,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492784901l/23197837.jpg,Dhonielle Clayton,3.84,17072,Fantasy,Young Adult,Fiction,"Young Adult 
Young Adult Fantasy",Audiobook,"Science Fiction 
Dystopia"
https://www.goodreads.com/book/show/12991188-train-dreams,Train Dreams,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365600210l/12991188.jpg,Denis Johnson,3.83,16845,Fiction,"Historical 
Historical Fiction",Novella,Novels,Westerns,Literary Fiction
https://www.goodreads.com/book/show/36962927-the-night-olivia-fell,The Night Olivia Fell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532368240l/36962927._SY475_.jpg,Christina  McDonald,3.89,16801,Mystery,Thriller,Fiction,"Thriller 
Mystery Thriller",Suspense,
https://www.goodreads.com/book/show/41795733-range,Range: Why Generalists Triumph in a Specialized World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550048292l/41795733.jpg,David   Epstein,4.18,16795,Nonfiction,Business,Psychology,Self Help,Science,Education
https://www.goodreads.com/book/show/44422774-the-other-mrs,The Other Mrs.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566297884l/44422774.jpg,Mary Kubica,3.74,16791,Thriller,Mystery,Fiction,"Thriller 
Mystery Thriller",,
https://www.goodreads.com/book/show/36679056-the-incendiaries,The Incendiaries,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512834150l/36679056._SY475_.jpg,R.O. Kwon,3.26,16736,Fiction,Contemporary,Literary Fiction,,,
https://www.goodreads.com/book/show/29939161-radical-candor,Radical Candor: Be a Kickass Boss Without Losing Your Humanity,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482838407l/29939161.jpg,Kim Malone Scott,4.17,16541,Business,Leadership,Nonfiction,"Business 
Management",Self Help,
https://www.goodreads.com/book/show/45289222-writers-lovers,Writers & Lovers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580228175l/45289222._SY475_.jpg,Lily King,4.11,16467,Fiction,Literary Fiction,Contemporary,,,
https://www.goodreads.com/book/show/42245770-the-rest-of-the-story,The Rest of the Story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553281123l/42245770._SY475_.jpg,Sarah Dessen,4.08,16387,Young Adult,Contemporary,Romance,Fiction,,
https://www.goodreads.com/book/show/34323570-furyborn,Furyborn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512678373l/34323570.jpg,Claire Legrand,3.83,16355,Fantasy,Young Adult,,,,
https://www.goodreads.com/book/show/79626.D_Aulaires_Book_of_Greek_Myths,D'Aulaires' Book of Greek Myths,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425703433l/79626.jpg,Ingri d'Aulaire,4.4,16254,"Fantasy 
Mythology",Classics,Childrens,Fantasy,Fiction,
https://www.goodreads.com/book/show/29430746-heavy,Heavy: An American Memoir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517524042l/29430746._SY475_.jpg,Kiese Laymon,4.47,16074,"Autobiography 
Memoir",Nonfiction,Race,Audiobook,Biography,"Cultural 
African American"
https://www.goodreads.com/book/show/30753841-salt-fat-acid-heat,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475460859l/30753841._SX318_.jpg,Samin Nosrat,4.55,16040,"Food and Drink 
Cookbooks","Food and Drink 
Cooking","Food and Drink 
Food",Nonfiction,,
https://www.goodreads.com/book/show/37173847-foundryside,Foundryside,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520460880l/37173847._SY475_.jpg,Robert Jackson Bennett,4.26,16005,Fantasy,Fiction,Adult,,,
https://www.goodreads.com/book/show/18580.Summer_of_My_German_Soldier,Summer of My German Soldier,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166975959l/18580.jpg,Bette Greene,3.68,15636,"Historical 
Historical Fiction",Young Adult,Fiction,Classics,"War 
World War II",Romance
https://www.goodreads.com/book/show/31373184-call-down-the-hawk,Call Down the Hawk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550860945l/31373184.jpg,Maggie Stiefvater,4.38,15397,Fantasy,Young Adult,LGBT,null,,
https://www.goodreads.com/book/show/36510722-gods-of-jade-and-shadow,Gods of Jade and Shadow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543268579l/36510722.jpg,Silvia Moreno-Garcia,3.9,15233,Fantasy,"Historical 
Historical Fiction",Fiction,"Fantasy 
Mythology",Historical,Adult
https://www.goodreads.com/book/show/12926063-skagboys,Skagboys,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333576361l/12926063.jpg,Irvine Welsh,4.08,15127,Fiction,Thriller,Mystery,Suspense,Contemporary,Drama
https://www.goodreads.com/book/show/52867387-beach-read,Beach Read,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589881197l/52867387._SY475_.jpg,Emily Henry,4.25,15122,Romance,Contemporary,Fiction,Adult,"Womens Fiction 
Chick Lit","Romance 
Contemporary Romance"
https://www.goodreads.com/book/show/38656999-the-good-neighbor,The Good Neighbor: The Life and Work of Fred Rogers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520605183l/38656999._SY475_.jpg,Maxwell King,4,15061,Biography,Nonfiction,Audiobook,Biography Memoir,History,"Autobiography 
Memoir"
https://www.goodreads.com/book/show/29749098-catwoman,Catwoman: Soulstealer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511802940l/29749098.jpg,Sarah J. Maas,4.12,15056,Young Adult,Fantasy,"Comics 
Superheroes",,,
https://www.goodreads.com/book/show/37545347-the-five,The Five: The Lives of Jack the Ripper's Women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519263187l/37545347._SY475_.jpg,Hallie Rubenhold,4.22,15043,Nonfiction,History,"Crime 
True Crime",Biography,"Mystery 
Crime",Historical
https://www.goodreads.com/book/show/43822062-the-world-that-we-knew,The World That We Knew,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567346309l/43822062.jpg,Alice Hoffman,4.22,14882,"Historical 
Historical Fiction",Fiction,Magical Realism,Fantasy,Historical,"War 
World War II"
https://www.goodreads.com/book/show/44084930-a-good-neighborhood,A Good Neighborhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555810442l/44084930.jpg,Therese Anne Fowler,3.89,14865,Fiction,Contemporary,,,,
https://www.goodreads.com/book/show/32076678-the-fact-of-a-body,The Fact of a Body: A Murder and a Memoir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496316115l/32076678._SY475_.jpg,Alexandria Marzano-Lesnevich,3.81,14614,Nonfiction,"Crime 
True Crime","Autobiography 
Memoir","Mystery 
Crime",Audiobook,Mystery
https://www.goodreads.com/book/show/17490.The_Faraway_Tree_Stories,The Faraway Tree Stories,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388863626l/17490.jpg,Enid Blyton,4.29,14398,Childrens,Fantasy,Fiction,Classics,,
https://www.goodreads.com/book/show/6872.The_Comfort_of_Strangers,The Comfort of Strangers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197584l/6872.jpg,Ian McEwan,3.41,14391,Fiction,Thriller,Contemporary,"European Literature 
British Literature",,
https://www.goodreads.com/book/show/94072.Geography_Club,Geography Club,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388423697l/94072.jpg,Brent Hartinger,3.74,14323,Young Adult,LGBT,Fiction,"GLBT 
Queer",,
https://www.goodreads.com/book/show/29233804-wolfsong,Wolfsong,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463862865l/29233804._SY475_.jpg,T.J. Klune,4.45,14253,"Romance 
M M Romance",Fantasy,"Fantasy 
Paranormal",Romance,,
https://www.goodreads.com/book/show/36118682-wicked-saints,Wicked Saints,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539378101l/36118682.jpg,Emily A. Duncan,3.7,14253,Fantasy,Young Adult,"Young Adult 
Young Adult Fantasy",Fiction,Romance,"Fantasy 
Magic"
https://www.goodreads.com/book/show/38379.Ring,Ring,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388494987l/38379.jpg,Kōji Suzuki,3.82,14227,Horror,Fiction,"Cultural 
Japan","Asian Literature 
Japanese Literature",,
https://www.goodreads.com/book/show/48855342-inappropriate,Inappropriate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574253227l/48855342.jpg,Vi Keeland,4.22,14106,Romance,"Romance 
Contemporary Romance",Contemporary,,,
https://www.goodreads.com/book/show/27068734-but-what-if-we-re-wrong-thinking-about-the-present-as-if-it-were-the-pa,But What If We're Wrong? Thinking About the Present As If It Were the Past,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454284600l/27068734.jpg,Chuck Klosterman,3.63,13899,Nonfiction,Philosophy,"Writing 
Essays",History,Science,Audiobook
https://www.goodreads.com/book/show/31202835-how-to-be-a-bawse,How to Be a Bawse: A Guide to Conquering Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475608021l/31202835._SY475_.jpg,Lilly Singh,4.05,13818,Nonfiction,Self Help,Audiobook,"Autobiography 
Memoir",Biography,Business
https://www.goodreads.com/book/show/25667449-the-lonely-city,The Lonely City: Adventures in the Art of Being Alone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450039964l/25667449.jpg,Olivia Laing,3.9,13806,Nonfiction,"Autobiography 
Memoir",Art,Biography,Psychology,"Writing 
Essays"
https://www.goodreads.com/book/show/43785830-will-my-cat-eat-my-eyeballs-big-questions-from-tiny-mortals-about-death,Will My Cat Eat My Eyeballs? Big Questions from Tiny Mortals About Death,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554396038l/43785830.jpg,Caitlin Doughty,4.16,13778,Nonfiction,Science,Humor,Death,Audiobook,
https://www.goodreads.com/book/show/44353.Weetzie_Bat,Weetzie Bat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392416825l/44353.jpg,Francesca Lia Block,3.74,13748,Young Adult,Fiction,Fantasy,Magical Realism,"Young Adult 
Teen",LGBT
https://www.goodreads.com/book/show/43449920-heartstopper,Heartstopper: Volume Three,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572608363l/43449920._SY475_.jpg,Alice Oseman,4.67,13563,"Sequential Art 
Graphic Novels",LGBT,Romance,Young Adult,,
https://www.goodreads.com/book/show/16234584-the-drowned-world,The Drowned World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434118684l/16234584._SY475_.jpg,J.G. Ballard,3.48,13463,Science Fiction,Fiction,"Apocalyptic 
Post Apocalyptic","Science Fiction 
Dystopia",,
https://www.goodreads.com/book/show/23960.Glue,Glue,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357448113l/23960.jpg,Irvine Welsh,3.8,13373,Fiction,Contemporary,Novels,Drama,,
https://www.goodreads.com/book/show/25164304-of-fire-and-stars,Of Fire and Stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457102645l/25164304.jpg,Audrey Coulthurst,3.75,13218,Fantasy,Young Adult,LGBT,Romance,,
https://www.goodreads.com/book/show/9596460-the-end-of-everything,The End of Everything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344270387l/9596460.jpg,Megan Abbott,3.32,13144,Fiction,Mystery,Young Adult,Thriller,Contemporary,
https://www.goodreads.com/book/show/39719167-the-care-and-feeding-of-ravenously-hungry-girls,The Care and Feeding of Ravenously Hungry Girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532492023l/39719167.jpg,Anissa Gray,3.62,12807,Fiction,Contemporary,Audiobook,Literary Fiction,Adult,Adult Fiction
https://www.goodreads.com/book/show/43231095-american-predator,American Predator: The Hunt for the Most Meticulous Serial Killer of the 21st Century,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547217501l/43231095._SY475_.jpg,Maureen Callahan,4.08,12693,"Crime 
True Crime",Nonfiction,"Mystery 
Crime",Audiobook,,
https://www.goodreads.com/book/show/35702241-the-shadows-between-us,The Shadows Between Us,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558027905l/35702241.jpg,Tricia Levenseller,3.99,12573,Fantasy,Young Adult,Romance,"Young Adult 
Young Adult Fantasy",,
https://www.goodreads.com/book/show/47944.Empress_of_the_World,Empress of the World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425519439l/47944.jpg,Sara Ryan,3.74,12538,Young Adult,LGBT,Romance,Fiction,,
https://www.goodreads.com/book/show/42771901-how-to-do-nothing,How to Do Nothing: Resisting the Attention Economy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550724373l/42771901.jpg,Jenny Odell,3.86,12507,Nonfiction,Self Help,Philosophy,Psychology,"Writing 
Essays",
https://www.goodreads.com/book/show/26883558-the-ballad-of-black-tom,The Ballad of Black Tom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447086249l/26883558.jpg,Victor LaValle,3.89,12408,Horror,Fantasy,Fiction,Novella,,
https://www.goodreads.com/book/show/51086670-the-honey-don-t-list,The Honey-Don't List,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570738349l/51086670.jpg,Christina Lauren,3.51,12167,Romance,Contemporary,"Romance 
Contemporary Romance",Adult,Fiction,"Womens Fiction 
Chick Lit"
https://www.goodreads.com/book/show/129223.The_Well_of_Loneliness,The Well of Loneliness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415588651l/129223.jpg,Radclyffe Hall,3.68,12144,LGBT,Fiction,Classics,"GLBT 
Queer",,
https://www.goodreads.com/book/show/52225186-eight-perfect-murders,Eight Perfect Murders,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562582942l/52225186._SX318_SY475_.jpg,Peter  Swanson,3.65,12120,Mystery,Thriller,"Thriller 
Mystery Thriller",Fiction,Audiobook,Adult
https://www.goodreads.com/book/show/50214741-the-girl-with-the-louding-voice,The Girl with the Louding Voice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581128232l/50214741.jpg,Abi Daré,4.49,12026,Fiction,Contemporary,"Cultural 
Africa",,,
https://www.goodreads.com/book/show/32087.All_Creatures_Great_and_Small_All_Things_Bright_and_Beautiful,All Creatures Great and Small / All Things Bright and Beautiful,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387742367l/32087.jpg,James Herriot,4.26,11910,Nonfiction,Classics,Animals,Biography,"Autobiography 
Memoir",
https://www.goodreads.com/book/show/34523174-into-the-drowning-deep,Into the Drowning Deep,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489176444l/34523174.jpg,Mira Grant,4.03,11902,Horror,Fantasy,Science Fiction,null,,
https://www.goodreads.com/book/show/130028.Moon_Tiger,Moon Tiger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437960165l/130028._SX318_.jpg,Penelope Lively,3.84,11880,Fiction,"Historical 
Historical Fiction",Literary Fiction,Thriller,Novels,Suspense
https://www.goodreads.com/book/show/50938104-the-girl-beneath-the-sea,The Girl Beneath the Sea,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590182345l/50938104._SY475_.jpg,Andrew Mayne,4.08,11869,Mystery,Thriller,Fiction,"Thriller 
Mystery Thriller",,
https://www.goodreads.com/book/show/42265183-the-beautiful,The Beautiful,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547578763l/42265183.jpg,Renée Ahdieh,3.65,11866,Fantasy,Young Adult,"Historical 
Historical Fiction","Fantasy 
Paranormal",Romance,"Paranormal 
Vampires"
https://www.goodreads.com/book/show/44571368-smoke-bitten,Smoke Bitten,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563305478l/44571368.jpg,Patricia Briggs,4.47,11829,"Fantasy 
Urban Fantasy",Fantasy,"Fantasy 
Paranormal","Paranormal 
Vampires","Fairies 
Fae",Romance
https://www.goodreads.com/book/show/34715150-the-magpie-lord,The Magpie Lord,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490703800l/34715150._SY475_.jpg,K.J. Charles,4.09,11618,Fantasy,Romance,"Romance 
M M Romance",Historical,,
https://www.goodreads.com/book/show/23942.Queer,Queer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356454740l/23942.jpg,William S. Burroughs,3.59,11600,Fiction,LGBT,"GLBT 
Queer",Classics,,
https://www.goodreads.com/book/show/45754167-if-it-bleeds,If It Bleeds,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571399874l/45754167._SY475_.jpg,Stephen King,4.21,11579,Horror,Fiction,Short Stories,Thriller,Mystery,
https://www.goodreads.com/book/show/36204070-the-book-of-m,The Book of M,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512147159l/36204070._SY475_.jpg,Peng Shepherd,3.69,11524,Fantasy,Fiction,Science Fiction,"Science Fiction 
Dystopia","Apocalyptic 
Post Apocalyptic",
https://www.goodreads.com/book/show/588147.Bulfinch_s_Mythology,Bulfinch's Mythology,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547006952l/588147._SY475_.jpg,Thomas Bulfinch,4.14,11368,"Fantasy 
Mythology",Classics,Fiction,Reference,Fantasy,
https://www.goodreads.com/book/show/23496782-tight,Tight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418226421l/23496782.jpg,Alessandra Torre,4.05,11263,Dark,Romance,Contemporary,"Adult Fiction 
Erotica","Romance 
Contemporary Romance",Suspense
https://www.goodreads.com/book/show/20517739-far-from-you,Far From You,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389529449l/20517739.jpg,Tess Sharpe,4.02,11221,Young Adult,Mystery,LGBT,Contemporary,,
https://www.goodreads.com/book/show/45045129-tweet-cute,Tweet Cute,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558456354l/45045129.jpg,Emma Lord,4.05,11130,Romance,Young Adult,Contemporary,Fiction,,
https://www.goodreads.com/book/show/10332.Mandy,Mandy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389123997l/10332.jpg,Julie Andrews Edwards,4.25,11090,Childrens,Fiction,Young Adult,"Childrens 
Middle Grade",,
https://www.goodreads.com/book/show/271074.Tree_of_Smoke,Tree of Smoke,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480095525l/271074._SY475_.jpg,Denis Johnson,3.53,10916,Fiction,War,"Historical 
Historical Fiction",,,
https://www.goodreads.com/book/show/30312855-the-last-magician,The Last Magician,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468598919l/30312855._SX318_.jpg,Lisa   Maxwell,4.07,10892,Fantasy,Young Adult,"Historical 
Historical Fiction","Science Fiction 
Time Travel",,
https://www.goodreads.com/book/show/45046893-oona-out-of-order,Oona Out of Order,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562010569l/45046893.jpg,Margarita Montimore,3.92,10860,Fiction,"Science Fiction 
Time Travel",Science Fiction,Contemporary,Magical Realism,
https://www.goodreads.com/book/show/40367270-four-dead-queens,Four Dead Queens,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550191188l/40367270.jpg,Astrid Scholte,3.76,10807,Fantasy,Young Adult,Mystery,"Young Adult 
Young Adult Fantasy",Fiction,Romance
https://www.goodreads.com/book/show/33113683-my-lesbian-experience-with-loneliness,My Lesbian Experience with Loneliness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530989553l/33113683._SX318_.jpg,Kabi Nagata,4.08,10786,"Sequential Art 
Manga","Sequential Art 
Graphic Novels",LGBT,Nonfiction,,
https://www.goodreads.com/book/show/36043601-red-russia,Red Russia,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502768249l/36043601._SY475_.jpg,Tanya Thompson,4.25,10754,Humor,Thriller,"Mystery 
Crime",Mystery,,
https://www.goodreads.com/book/show/24658.The_Prose_Edda,The Prose Edda,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411896509l/24658.jpg,Snorri Sturluson,4.17,10722,"Fantasy 
Mythology",Classics,History,Poetry,"Historical 
Medieval",
https://www.goodreads.com/book/show/35965482-middlegame,Middlegame,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537297437l/35965482._SX318_.jpg,Seanan McGuire,4.07,10682,Fantasy,Fiction,Science Fiction,Adult,,
https://www.goodreads.com/book/show/44074800-the-southern-book-club-s-guide-to-slaying-vampires,The Southern Book Club's Guide to Slaying Vampires,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584222716l/44074800._SY475_.jpg,Grady Hendrix,4.04,10644,Horror,Fantasy,Fiction,"Paranormal 
Vampires","Fantasy 
Paranormal",Adult
https://www.goodreads.com/book/show/25810500-what-is-not-yours-is-not-yours,What is Not Yours is Not Yours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447463920l/25810500.jpg,Helen Oyeyemi,3.64,10644,Short Stories,Fiction,Magical Realism,Fantasy,,
https://www.goodreads.com/book/show/42815544-bunny,Bunny,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544742360l/42815544.jpg,Mona Awad,3.5,10637,Horror,Fiction,Contemporary,Adult,,
https://www.goodreads.com/book/show/44107480-lovely-war,Lovely War,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554392694l/44107480.jpg,Julie Berry,4.28,10559,"Historical 
Historical Fiction",Romance,Young Adult,Historical,Fiction,Fantasy
https://www.goodreads.com/book/show/36502054-sea-witch,Sea Witch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523871348l/36502054.jpg,Sarah Henning,3.64,10209,Fantasy,Young Adult,Retellings,"Mythology 
Mermaids",,
https://www.goodreads.com/book/show/6351885-the-120-days-of-sodom,The 120 Days of Sodom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348124889l/6351885.jpg,Marquis de Sade,3.12,10043,Fiction,Classics,"Adult Fiction 
Erotica",Horror,"Cultural 
France",
https://www.goodreads.com/book/show/16101023-proxy,Proxy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391051757l/16101023.jpg,Alex London,3.88,10036,Young Adult,LGBT,"Science Fiction 
Dystopia",Science Fiction,,
https://www.goodreads.com/book/show/37534577-check-please-book-1,"Check, Please! Book 1: # Hockey",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589341298l/37534577._SX318_.jpg,Ngozi Ukazu,4.38,9882,"Sequential Art 
Graphic Novels",LGBT,Young Adult,"Sequential Art 
Comics",,
https://www.goodreads.com/book/show/36373417-the-map-of-salt-and-stars,The Map of Salt and Stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555797826l/36373417._SY475_.jpg,Zeyn Joukhadar,3.89,9771,"Historical 
Historical Fiction",Fiction,Contemporary,Historical,,
https://www.goodreads.com/book/show/842130.Letters_from_Rifka,Letters from Rifka,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1178826482l/842130._SY475_.jpg,Karen Hesse,3.89,9743,"Historical 
Historical Fiction",Young Adult,Fiction,Historical,"Childrens 
Middle Grade",Childrens
https://www.goodreads.com/book/show/38139409-sawkill-girls,Sawkill Girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518809258l/38139409.jpg,Claire Legrand,3.71,9660,Horror,Young Adult,Fantasy,LGBT,,
https://www.goodreads.com/book/show/31449227-ramona-blue,Ramona Blue,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496274486l/31449227._SY475_.jpg,Julie   Murphy,3.93,9578,Young Adult,Contemporary,LGBT,Romance,,
https://www.goodreads.com/book/show/31351689-girl-made-of-stars,Girl Made of Stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501116083l/31351689.jpg,Ashley Herring Blake,4.25,9443,Contemporary,Young Adult,LGBT,Fiction,,
https://www.goodreads.com/book/show/31170723-behave,Behave: The Biology of Humans at Our Best and Worst,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517732866l/31170723._SY475_.jpg,Robert M. Sapolsky,4.41,9367,Science,Nonfiction,Psychology,"Science 
Biology","Biology 
Neuroscience",
https://www.goodreads.com/book/show/25701594-complicate-me,Complicate Me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441291691l/25701594._SY475_.jpg,M.  Robinson,4.02,9367,Romance,New Adult,"Romance 
Contemporary Romance",,,
https://www.goodreads.com/book/show/27969087-labyrinth-lost,Labyrinth Lost,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499886128l/27969087._SY475_.jpg,Zoraida Córdova,3.74,9297,Fantasy,Young Adult,LGBT,"Fantasy 
Paranormal",,
https://www.goodreads.com/book/show/49099321-camino-winds,Camino Winds,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580242725l/49099321.jpg,John Grisham,3.96,9217,Fiction,Mystery,Thriller,,,
https://www.goodreads.com/book/show/40742905-the-gentleman-s-guide-to-getting-lucky,The Gentleman’s Guide to Getting Lucky,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533146078l/40742905._SY475_.jpg,Mackenzi Lee,4.18,9048,"Historical 
Historical Fiction",Young Adult,Romance,LGBT,,
https://www.goodreads.com/book/show/18806259-storm-siren,Storm Siren,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404286609l/18806259.jpg,Mary  Weber,3.69,9001,Fantasy,Young Adult,Romance,"Fantasy 
Magic",,
https://www.goodreads.com/book/show/49223060-darling-rose-gold,Darling Rose Gold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581066761l/49223060._SY475_.jpg,Stephanie Wrobel,3.75,8737,Thriller,Fiction,Mystery,"Thriller 
Mystery Thriller",,
https://www.goodreads.com/book/show/45186565-uncanny-valley,Uncanny Valley: A Memoir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559568004l/45186565.jpg,Anna Wiener,3.73,8652,Nonfiction,"Autobiography 
Memoir",Biography,"Science 
Technology",,
https://www.goodreads.com/book/show/14287.Almost_Transparent_Blue,Almost Transparent Blue,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348961366l/14287.jpg,Ryū Murakami,3.26,8607,Fiction,"Cultural 
Japan","Asian Literature 
Japanese Literature",,,
https://www.goodreads.com/book/show/13547956-the-iron-legends,The Iron Legends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335457599l/13547956.jpg,Julie Kagawa,4.26,8602,Fantasy,Young Adult,Romance,"Paranormal 
Fairies","Fantasy 
Paranormal","Fairies 
Fae"
https://www.goodreads.com/book/show/52755548-big-summer,Big Summer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585287049l/52755548.jpg,Jennifer Weiner,3.8,8556,Fiction,"Womens Fiction 
Chick Lit",Contemporary,Mystery,Romance,Adult
